UNIQUE ID CODE ,seasonyear,seasonphase,year,month,day,date_local,time_local,time (UTC),date (UTC),loc id,site name nickname,location,latitude,longitude,Latitude DMS specific,Longitude DMS specific,Latitude DD specific,Longitude DD specific,operator id,ship operator,Vessel Name,secchi depth,euphotic zone (Zeu),secchi,CTD cast,CTD cast file name,Lugol collected (#),Micro processed (Y/N),Microscopy Sample ID,Net + lugol collected (#),Filter collected (#),Genetics_18sv9_Sample ID,d180 isotope,HydroColor,Comments
FP_HM_20191116_1,2019 2020,4,2019,11,16,16/Nov/19,9:50,12:50,2019-11-16,HM,Half-moon Island,Halfmoon Island,-62.59500,-59.97400,-62.6035,-59.9029,-62.6035,-59.9029,HU,Hurtigruten Expeditions,Roald Amundsen,6.5,8.80,1,0,,2,N,,,1,sample_176,NA,,
FP_OH_20191117_1,2019 2020,4,2019,11,17,17/Nov/19,11:05,14:05,2019-11-17,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,-64.37919,-62.32485,HU,Hurtigruten Expeditions,Roald Amundsen,11,14.90,1,0,,1,,,,0,,,,
FP_OH_20191117_2,2019 2020,4,2019,11,17,17/Nov/19,1:12,04:12,2019-11-17,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,64°38.27'W,062°32.21'S,-64.6408,-62.5392,HU,Hurtigruten Expeditions,,-999,-999,0,0,,2,N,,,1,sample_190,NA,,no paper data sheet found
FP_DI_20191204_1,2019 2020,4,2019,12,04,4/Dec/19,19:40,22:40,2019-12-04,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°45,2' ","-62°36,8' ",-64.7507,-62.6023,HU,Hurtigruten Expeditions,Roald Amundsen,6.15,8.33,1,0,,2,N,,,1,ManifestSample_115,NA,,
FP_CI_20191205_1,2019 2020,4,2019,12,05,5/Dec/19,15:50,18:50,2019-12-05,CI,Cuverville,Cuverville Island,-64.67100,-62.61100,64°40.2’S,62°38.4’W,-64.6672,-62.6344,A21,Antarctica21,Magellan,9.5,12.87,1,1,CC1838012_20191205_185808.csv,2,N,,1,1,sample_172,NA,,
FP_CI_20191205_2,2019 2020,4,2019,12,05,5/Dec/19,16:46,19:46,2019-12-05,CI,Cuverville,Cuverville Island,-64.67100,-62.61100,,,-64.6699,-62.6293,A21,Antarctica21,Magellan,9,12.19,1,1,CC1838012_20191205_195603.csv,1,,,,1,,,,
FP_PH_20191210_1,2019 2020,4,2019,12,10,10/Dec/19,10:50,13:50,2019-12-10,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,,,,,A21,Antarctica21,Magellan,6.9,9.35,1,1,CC1838012_20191210_140325.csv,1,,,,0,ManifestSample_045,,,
FP_MX_20191212_1,2019 2020,4,2019,12,12,12/Dec/19,9:08,12:08,2019-12-12,MX,Maxwell Bay,Maxwell Bay,-62.22300,-58.85900,62° 15′ 0″ S,58° 51′ 0″ W,-62.25,-58.85,A21,Antarctica21,Magellan,6.4,8.67,1,2,"CC1838012_20191212_123256.csv,CC1838012_20191212_121351.csv",2,N,,1,2,sample_179,NA,,
FP_VI_20191213_1,2019 2020,4,2019,12,13,13/Dec/19,16:00,19:00,2019-12-13,VI,Vega Island,Vega Island,-63.83300,-57.36600,63° 50′ 0″ S,57° 25′ 0″ W,-63.833333,-57.416667,A21,Antarctica21,Magellan,3.5,4.74,1,2,"CC1838012_20191213_210609.csv,CC1838012_20191213_210424.csv",2,N,,1,1,sample_180,NA,,
FP_NH_20191215_1,2019 2020,4,2019,12,15,15/Dec/19,9:48,12:48,2019-12-15,NH,Transect 4-Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,-64.8448,-62.5338,A21,Antarctica21,Magellan,6.13,8.30,1,3,"CC1838012_20191215_133932.csv,CC1838012_20191215_133518.csv,CC1838012_20191215_125936.csv",2,N,,,1,sample_184,NA,,
FP_NH_20191215_2,2019 2020,4,2019,12,15,15/Dec/19,11:30,14:30,2019-12-15,NH,Transect 5-Int,Neko Harbour,-64.85090,-62.54185,64°52.2926'S,62°34.4635'W,,,A21,Antarctica21,Magellan,4.5,6.10,1,3,"CC1838012_20191215_143917.csv,CC1838012_20191215_143551.csv,CC1838012_20191215_142843.csv",2,N,,1,1,sample_185,NA,,
FP_AB_20191215_1,2019 2020,4,2019,12,15,15/Dec/19,12:32,15:32,2019-12-15,AB,Transect 3 -Mid,Mid Andvord Bay,-64.80800,-62.67200,64°48.5224'S,62°40.3064'W,,,A21,Antarctica21,Magellan,5,6.77,1,3,"CC1838012_20191215_154408.csv,CC1838012_20191215_154036.csv,CC1838012_20191215_153602.csv",2,N,,1,1,sample_183,NA,,
FP_EC_20191215_1,2019 2020,4,2019,12,15,15/Dec/19,13:15,16:15,2019-12-15,EC,Transect 2 -Errera,Errera Channel,-64.81000,-62.67000,64°46.7675'S,62°44.4223'W,,,A21,Antarctica21,Magellan,5.9,7.99,1,4,"CC1838012_20191215_162520.csv,CC1838012_20191215_162445.csv,CC1838012_20191215_162124.csv,CC1838012_20191215_161755.csv",2,N,,,1,sample_182,NA,,
FP_UI_20191215_1,2019 2020,4,2019,12,15,15/Dec/19,13:50,16:50,2019-12-15,UI,Transect 1 -Useful,Useful Island,-64.72500,-62.85800,64°43.4885'S,62°51.4982'W,,,A21,Antarctica21,Magellan,7.8,10.56,1,3,"CC1838012_20191215_170942.csv,CC1838012_20191215_170633.csv,CC1838012_20191215_170249.csv",2,N,,1,1,sample_181,NA,,
FP_CI_20191215_1,2019 2020,4,2019,12,15,15/Dec/19,16:20,19:20,2019-12-15,CI,Cuverville,Cuverville Island,-64.67100,-62.61100,64°40.2’S,62°38.4’W,-64.6672,-62.6344,A21,Antarctica21,Magellan,12.36,16.74,1,1,CC1838012_20191215_193313.csv,2,N,,1,0,sample_173,NA,,
FP_NH_20191217_1,2019 2020,4,2019,12,17,17/Dec/19,-999,-999,2019-12-17,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,?,?,,-999,-999,0,0,,1,N,,,0,,NA,,no paper data sheet found
FP_CC_20191218_1,2019 2020,4,2019,12,18,18/Dec/19,17:15,20:15,2019-12-18,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,64°7.41’S,60°56.79’W,-64.1281,-60.9553,A21,Antarctica21,Magellan,7.9,10.70,1,0,,2,N,,,1,sample_170,NA,,
FP_PT_20191219_1,2019 2020,4,2019,12,19,19/Dec/19,10:00,13:00,2019-12-19,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,65°10.95’S,64°08.21’W,-65.1931,-64.1392,A21,Antarctica21,Magellan,8.9,12.05,1,1,CC1838012_20191219_131041.csv,2,N,,,1,sample_195,NA,,
FP_NH_20191220_1,2019 2020,4,2019,12,20,20/Dec/19,9:52,12:52,2019-12-20,NH,Neko,Neko Harbour,-64.85090,-62.54185,64°50.57’S,62°32.22’W,-64.8492,-62.5394,A21,Antarctica21,Magellan,3.8,5.15,1,2,"CC1838012_20191220_130456.csv,CC1838012_20191220_115608.csv",2,N,,2,1,sample_186,NA,,
FP_OH_20191220_1,2019 2020,4,2019,12,20,20/Dec/19,15:35,18:35,2019-12-20,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,64°38.27'W,062°32.21'S,-64.6408,-62.5392,A21,Antarctica21,Magellan,6.6,8.94,1,2,"CC1838012_20191220_190448.csv,CC1838012_20191220_185606.csv",2,N,,,1,sample_191,NA,,
FP_PH_20191220_1,2019 2020,4,2019,12,20,20/Dec/19,-999,-999,2019-12-20,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,64°54.66'S,062°51.94'W,-64.9183,-62.8761,PL,Polar Latitudes,,-999,-999,0,0,,,N,,,0,sample_137,NA,,no paper data sheet found
FP_DI_20191221_1,2019 2020,4,2019,12,21,21/Dec/19,14:12,17:12,2019-12-21,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°44,6'","-62°36,2'",-64.7496,-62.6042,HU,Hurtigruten Expeditions,Roald Amundsen,1.5,2.03,1,0,,0,N,,,0,ManifestSample_116,NA,,
FP_PP_20191224_1,2019 2020,4,2019,12,24,24/Dec/19,17:00,20:00,2019-12-24,PP,Charlotte Bay,Portal Point,-64.50200,-61.75600,64° 34′ 59″ S,61° 37′ 59″ W,-64.583,-61.633,A21,Antarctica21,Magellan,5.3,7.18,1,0,,1,N,,1,1,sample_169,NA,,
FP_PH_20191225_1,2019 2020,4,2019,12,25,25/Dec/19,10:00,13:00,2019-12-25,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,64°54.66'S,062°51.94'W,-64.9183,-62.8761,A21,Antarctica21,Magellan,2,2.71,1,3,"CC1838012_20191225_132629.csv,CC1838012_20191225_130719.csv,CC1627007_20191225_110502.csv",2,N,,1,1,sample_192,NA,,
FP_PT_20191226_1,2019 2020,4,2019,12,26,26/Dec/19,-999,-999,2019-12-26,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,QE,Quixote Expeditions,,-999,-999,0,1,CC1838012_20200122_133034.csv,1,N,,,0,,NA,,no paper data sheet found
FP_BB_20191227_1,2019 2020,4,2019,12,27,27/Dec/19,-999,-999,2019-12-27,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,,,,,,,,-999,-999,0,1,CC1838012_20200127_000014.csv,0,,,,0,,,,no paper data sheet found
FP_OH_20200102_1,2019 2020,4,2020,01,02,2/Jan/20,17:36,20:36,2020-01-02,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,-64º37.6' ,"-62º54,2'",-64.6184,-62.9006,HU,Hurtigruten Expeditions,Roald Amundsen,7,9.48,1,0,,0,N,,,0,ManifestSample_118,NA,,
FP_PH_20200105_1,2019 2020,4,2020,01,05,5/Jan/20,18:00,21:00,2020-01-05,PH,Paradise Harbour/Base Brown,Paradise Harbour,-64.91200,-62.86200,,,,,?,,,-999,-999,0,0,,,N,,,0,,NA,,no paper data sheet found
FP_WH_20200106_1,2019 2020,4,2020,01,06,6/Jan/20,18:05,21:05,2020-01-06,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,64°30.43'S,61°58.48'W,-64.5119,-61.98,QE,Quixote Expeditions,,-999,-999,0,0,,1,N,,,0,,NA,,no paper data sheet found
FP_WH_20200115_1,2019 2020,4,2020,01,15,15/Jan/20,-999,-999,2020-01-15,WH,NEAR WILHELMINA,Wilhelmina Bay,-64.64200,-62.16000,,,,,?,,,-999,-999,0,0,,,N,,,0,,NA,,no paper data sheet found
FP_HM_20200116_1,2019 2020,4,2020,01,16,16/Jan/20,14:25,17:25,2020-01-16,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,"-62º36,3'","-59º53,8'",-62.6009,-59.8856,HU,Hurtigruten Expeditions,Roald Amundsen,7.22,9.78,1,0,,1,N,,,0,ManifestSample_119,NA,,
FP_HM_20200116_2,2019 2020,4,2020,01,16,16/Jan/20,15:45,18:45,2020-01-16,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,"-62º36,2'","-59º53,8'",-62.6006,-59.8856,HU,Hurtigruten Expeditions,Roald Amundsen,4,5.42,1,0,,1,N,,,0,,NA,,
FP_CC_20200119_1,2019 2020,4,2020,01,19,19/Jan/20,15:30,18:30,2020-01-19,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,,,,,A21,Antarctica21,Ocean Nova,8.9,12.05,1,0,,1,,,,0,sample_171,,,Tentetively labelled as sample_171.
FP_OH_20200119_1,2019 2020,4,2020,01,19,19/Jan/20,15:45,18:45,2020-01-19,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64º38,5'","-62º31,5'",-64.6347,-62.5181,HU,Hurtigruten Expeditions,Roald Amundsen,7.33,9.93,1,0,,1,N,,,0,ManifestSample_120,NA,,
FP_OH_20200119_2,2019 2020,4,2020,01,19,19/Jan/20,16:52,19:52,2020-01-19,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,-62º31',-64º38',-62.5167,-64.6333,HU,Hurtigruten Expeditions,Roald Amundsen,7,9.48,1,0,,1,N,,,0,,NA,,
FP_PT_20200120_1,2019 2020,4,2020,01,20,20/Jan/20,14:30,17:30,2020-01-20,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,65°10.95’S,64°08.21’W,-65.1931,-64.1392,A21,Antarctica21,Ocean Nova,8.9,12.05,1,0,,2,N,,1,1,sample_196,NA,,
FP_PH_20200121_1,2019 2020,4,2020,01,21,21/Jan/20,10:12,13:12,2020-01-21,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,64°54.66'S,062°51.94'W,-64.9183,-62.8761,A21,Antarctica21,Ocean Nova,5.4,7.31,1,0,,2,N,,,1,sample_193,NA,,
FP_DI_20200121_1,2019 2020,4,2020,01,21,21/Jan/20,17:15,20:15,2020-01-21,DI,Danco Island,Danco Island,-64.74600,-62.62200,64°45.03'S,062°36.19'W,-64.7508,-62.6053,A21,Antarctica21,Ocean Nova,11.78,15.96,1,0,,2,N,,1,1,sample_174,NA,,
FP_WB_20200122_1,2019 2020,4,2020,01,22,22/Jan/20,10:30,13:30,2020-01-22,WB,Whalers Bay,Whalers Bay,-62.98333,-60.56167,,,-62.9831434,-60.5594051,,,,-999,-999,0,1,CC1838012_20200122_133034.csv,0,,,,0,,,,
FP_KC_20200126_1,2019 2020,4,2020,01,26,26/Jan/20,15:00,18:00,2020-01-26,KC,KinnesCove/Madder Cliffs,Kinnes Cove,-63.31600,-56.46600,63° 18′ 0″ S,56° 29′ 0″ W,-63.3,-56.483333,A21,Antarctica21,Ocean Nova,15.5,20.99,1,1,CC1838012_20200126_194020.csv,2,N,,,1,sample_178,NA,,
FP_BB_20200126_1,2019 2020,4,2020,01,26,26/Jan/20,20:15,23:15,2020-01-26,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,63°31.11'S,56°51.83'W,-63.5197,-56.8731,A21,Antarctica21,Ocean Nova,15,20.32,1,1,,1,N,,1,1,sample_168,NA,,
FP_HI_20200127_1,2019 2020,4,2020,01,27,27/Jan/20,9:50,12:50,2020-01-27,HI,"Heroina Island, Danger Islands",Heroina Island,-63.42300,-54.69200,63° 24′ 0″ S,54° 36′ 0″ W,-63.4,-54.6,A21,Antarctica21,Ocean Nova,11.7,15.85,1,1,CC1838012_20200127_125753.csv,1,N,,,1,sample_177,NA,,
FP_WH_20200130_1,2019 2020,4,2020,01,30,30/Jan/20,16:00,19:00,2020-01-30,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,64°39.41’S,62°08.14’W,-64.6614,-62.1372,A21,Antarctica21,Ocean Nova,10.98,14.87,1,2,"CC1838012_20200130_201753.csv,CC1838012_20200130_201338.csv",2,N,,,1,sample_199,NA,,
FP_HM_20200131_1,2019 2020,4,2020,01,31,31/Jan/20,16:00,19:00,2020-01-31,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,"-64º36,2'","-59º54,1'",-64.6006,-59.9003,HU,Hurtigruten Expeditions,Roald Amundsen,3.5,4.74,1,0,,1,N,,,0,ManifestSample_121,NA,,
FP_PH_20200131_1,2019 2020,4,2020,01,31,31/Jan/20,16:30,19:30,2020-01-31,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,64°54.66'S,062°51.94'W,-64.9183,-62.8761,A21,Antarctica21,Ocean Nova,6.9,9.35,1,1,CC1838012_20200131_193644.csv,2,N,,,1,sample_194,NA,,
FP_HM_20200131_2,2019 2020,4,2020,01,31,31/Jan/20,17:45,20:45,2020-01-31,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,"-62°36,13'","-59°53,34'",-62.6037,-59.8928,HU,Hurtigruten Expeditions,Roald Amundsen,4.8,6.50,1,0,,1,N,,,0,,NA,,
FP_BB_20200202_1,2019 2020,4,2020,02,02,2/Feb/20,12:31,15:31,2020-02-02,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,"-63°31,2'","-56°51,9'",-63.5172,-56.8527,HU,Hurtigruten Expeditions,Roald Amundsen,4.87,6.60,1,0,,1,N,,,0,ManifestSample_122,NA,,
FP_BB_20200202_2,2019 2020,4,2020,02,02,2/Feb/20,19:02,22:02,2020-02-02,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,"-63°31,1'","-56°51,3'",-63.5200,-56.8596,HU,Hurtigruten Expeditions,Roald Amundsen,12.11,16.40,1,0,,1,N,,,0,,NA,,
FP_PT_20200204_1,2019 2020,4,2020,02,04,4/Feb/20,9:00,12:00,2020-02-04,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,65°10.95’S,64°08.21’W,-65.1931,-64.1392,A21,Antarctica21,Ocean Nova,8.32,11.27,1,1,"CC1838012_20200204_115605.csv, CC1838012_20200204_141019.csv",2,,,,1,,,,
FP_DI_20200204_1,2019 2020,4,2020,02,04,4/Feb/20,15:45,18:45,2020-02-04,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°44,7'","-62°37,3'",-64.7354,-62.6257,HU,Hurtigruten Expeditions,Roald Amundsen,10.12,13.71,1,0,,1,N,,,0,ManifestSample_123,NA,,
FP_DI_20200204_2,2019 2020,4,2020,02,04,4/Feb/20,17:25,20:25,2020-02-04,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°44,6'","-62°37,4'",-64.7352,-62.6272,HU,Hurtigruten Expeditions,Roald Amundsen,10.5,14.22,1,0,,1,N,,,0,,NA,,
FP_FB_20200205_1,2019 2020,4,2020,02,05,5/Feb/20,10:30,13:30,2020-02-05,FB,Fournier Bay,Fournier Bay,-64.53300,-63.15000,64° 31′ 0″ S,63° 6′ 0″ W,-64.516667,-63.1,A21,Antarctica21,Ocean Nova,-999,-999,0,0,,1,N,,,1,,NA,,
FP_PT_20200205_1,2019 2020,4,2020,02,05,5/Feb/20,14:55,17:55,2020-02-05,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,"-65°10,19'","-64°8,3'",-65.1721,-64.1419,HU,Hurtigruten Expeditions,Roald Amundsen,2.2,2.98,1,0,,1,N,,,0,ManifestSample_124,NA,,
FP_PT_20200205_2,2019 2020,4,2020,02,05,5/Feb/20,16:28,19:28,2020-02-05,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,"-65°10,5'","-64°7,5'",-65.1800,-64.1300,HU,Hurtigruten Expeditions,Roald Amundsen,12,16.25,1,0,,1,N,,,0,ManifestSample_125,NA,,
FP_CC_20200206_1,2019 2020,4,2020,02,06,6/Feb/20,17:00,20:00,2020-02-06,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,,,,,PL,Polar Latitudes,Island Sky,8.3,11.24,1,1,CC1627007_20200206_195805.csv,1,N,,,0,ManifestSample_001,NA,,
FP_CI_20200207_1,2019 2020,4,2020,02,07,7/Feb/20,10:51,13:51,2020-02-07,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,"-64°40,169""","-62°38,3""",,,PL,Polar Latitudes,Island Sky,12.5,16.93,1,0,,1,,,,0,ManifestSample_002,,,
FP_NH_20200207_1,2019 2020,4,2020,02,07,7/Feb/20,17:10,20:10,2020-02-07,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,PL,Polar Latitudes,Island Sky,9,12.19,1,1,CC1627007_20200207_202534.csv,1,N,,,0,ManifestSample_003,NA,,
FP_NH_20200210_1,2019 2020,4,2020,02,10,10/Feb/20,18:44,21:44,2020-02-10,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,A21,Antarctica21,Magellan,8.3,11.24,1,1,CC1838012_20200210_215654.csv,1,,,,0,,,,
FP_WP_20200211_1,2019 2020,4,2020,02,11,11/Feb/20,10:52,13:52,2020-02-11,WP,"West Point, Falkland Islands",West Point,-51.33500,-60.67700,"-51°20,9'","-60°40,4'",-51.3359,-60.6775,HU,Hurtigruten Expeditions,Roald Amundsen,10,13.54,1,0,,0,N,,,0,,NA,,
FP_WP_20200211_2,2019 2020,4,2020,02,11,11/Feb/20,13:45,16:45,2020-02-11,WP,"West Point, Falkland Islands",West Point,-51.33500,-60.67700,"-51°19,6'","-60°40,4'",-51.3326,-60.6778,HU,Hurtigruten Expeditions,Roald Amundsen,10.5,14.22,1,0,,0,N,,,0,,NA,,
FP_HF_20200219_1,2019 2020,4,2020,02,19,19/Feb/20,16:22,19:22,2020-02-19,HF,Holdfast Point,Holdfast Point,-66.81000,-65.43600,"-66°48,36'","-66°36,50'",,,A21,Antarctica21,Ocean Nova,7.9,10.70,1,1,CC1838012_20200219_193918.csv,1,,,,0,,,,
FP_FH_20200220_1,2019 2020,4,2020,02,20,20/Feb/20,10:05,13:05,2020-02-20,FH,Fish Islands,Fish Island,-66.94694,-67.25806,-66°51.349',-65°26.5969',,,A21,Antarctica21,Ocean Nova,3.95,5.35,1,1,CC1838012_20200220_132544.csv,1,,,,0,,,,
FP_OH_20200220_1,2019 2020,4,2020,02,20,20/Feb/20,17:39,20:39,2020-02-20,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,PL,Polar Latitudes,Island Sky,10.3,13.95,1,1,CC1627007_20200220_210331.csv,1,N,,,0,ManifestSample_004,NA,,
FP_CI_20200221_1,2019 2020,4,2020,02,21,21/Feb/20,-999,-999,2020-02-21,CI,Cuvervielle Island,Cuverville Island,-64.67100,-62.61100,,,,,PL,Polar Latitudes,,-999,-999,0,0,,1,N,,,0,,NA,,no paper data sheet found
FP_AB_20200223_1,2019 2020,4,2020,02,23,23/Feb/20,-999,-999,2020-02-23,AB,Andvord Bay,Mid Andvord Bay,-64.80800,-62.67200,,,,,PL,Polar Latitudes,,-999,-999,0,0,,1,N,,,0,,NA,,no paper data sheet found
FP_ST_20200306_1,2019 2020,4,2020,03,06,6/Mar/20,19:00,22:00,2020-03-06,ST,Marguerite Bay,Stonington Island,-68.18600,-66.99700,"-68º10,5'","-66º59,6'",-68.1800,-66.9997,HU,Hurtigruten Expeditions,Roald Amundsen,4,5.42,1,0,,1,N,,,0,ManifestSample_126,NA,,
FP_HE_20200307_1,2019 2020,4,2020,03,07,7/Mar/20,11:45,14:45,2020-03-07,HE,Horseshoe Island,Horseshoe Island,-67.83600,-67.18900,"-67º18,5'","-67º47,4'",-67.7871,-67.3253,HU,Hurtigruten Expeditions,Roald Amundsen,7,9.48,1,0,,1,N,,,0,ManifestSample_127,NA,,
FP_CI_20200309_1,2019 2020,4,2020,03,09,9/Mar/20,8:58,11:58,2020-03-09,CI,Cuvervielle Island,Cuverville Island,-64.67100,-62.61100,"-64°40,25'","-62°38,4'",,,PL,Polar Latitudes,Island Sky,11.68,15.82,1,1,CC1627007_20200309_122213.csv,1,N,,,0,,NA,,
FP_OH_20200310_1,2019 2020,4,2020,03,10,10/Mar/20,8:02,11:02,2020-03-10,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64°38,27'","-62°32,21'",,,PL,Polar Latitudes,Island Sky,9.5,12.87,1,1,CC1627007_20200310_111856.csv,1,,,,0,ManifestSample_005,,,
FP_HM_20211128_1,2021 2022,5,2021,11,28,28/Nov/21,15:44,18:44,2021-11-28,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,"-62º35,5'","-59º53,3'",-62.5847,-59.8842,HU,Hurtigruten Expeditions,,2.14,2.90,1,1,208040_20211128_1608.rsk,1,N,,,0,ManifestSample_128,,,
FP_OH_20211129_1,2021 2022,5,2021,11,29,29/Nov/21,15:20,18:20,2021-11-29,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64º37,59'",-62º32.45',-64.6331,-62.5458,HU,Hurtigruten Expeditions,,14,18.96,1,1,,1,N,,,0,ManifestSample_129,,,
FP_OH_20211129_2,2021 2022,5,2021,11,29,29/Nov/21,16:50,19:50,2021-11-29,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64º37,64'","-62º32,57'",-64.6178,-62.5489,HU,Hurtigruten Expeditions,,14,18.96,1,1,,1,N,,,0,,,,
FP_NH_20211208_1,2021 2022,5,2021,12,08,8/Dec/21,9:00,12:00,2021-12-08,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,"-64º50,6'","-62º32,28'",-64.8430,-62.5380,PL,Polar Latitudes,,7.7,10.43,1,1,208042_20211208_0928.rsk,1,N,,,1,ManifestSample_046,,,
FP_WP_20211208_1,2021 2022,5,2021,12,08,8/Dec/21,13:00,16:00,2021-12-08,WP,"West Point, Flakland Islands",West Point,-51.33500,-60.67700,"-51°20,6'","-60°40,4'",-51.3359,-60.6775,HU,Hurtigruten Expeditions,,11.3,15.31,1,2,"208040_20211208_1412_01.rsk,208040_20211208_1412.rsk",1,N,,,0,,,,
FP_WP_20211208_2,2021 2022,5,2021,12,08,8/Dec/21,15:15,18:15,2021-12-08,WP,"West Point, Flakland Islands",West Point,-51.33500,-60.67700,"-51°20,6'","-60°40,4'",-51.3359,-60.6775,HU,Hurtigruten Expeditions,,7,9.48,1,1,208040_20211208_1515.rsk,1,N,,,0,,,,
FP_CI_20211209_1,2021 2022,5,2021,12,09,9/Dec/21,15:48,18:48,2021-12-09,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,-64.843345,-62.536665,A21,Antarctica21,,11.05,14.97,1,4,"208039_20211209_1612.rsk,208039_20211209_1614_01.rsk,208039_20211209_1614_01.rsk 2,208039_20211209_1614.rsk,208039_20211209_1614.rsk copy",1,N,,,1,ManifestSample_048,54,,
FP_NH_20211209_1,2021 2022,5,2021,12,09,9/Dec/21,10:00,13:00,2021-12-09,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,A21,Antarctica21,,8.1,10.97,1,2,"208039_20211209_1402_01.rsk,208039_20211209_1402.rsk",1,N,,,1,ManifestSample_047,53,,
FP_DI_20211214_1,2021 2022,5,2021,12,14,14/Dec/21,13:30,16:30,2021-12-14,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,-64.843345,-62.536665,A21,Antarctica21,,8.6,11.65,1,0,,1,N,,,1,ManifestSample_050,56,,
FP_NH_20211214_1,2021 2022,5,2021,12,14,14/Dec/21,10:05,13:05,2021-12-14,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,-64.695701,-62.6328,A21,Antarctica21,,6.01,8.14,1,1,208039_20211214_1039.rsk,1,N,,,1,ManifestSample_049,55,,
FP_FI_20211215_1,2021 2022,5,2021,12,15,15/Dec/21,10:00,13:00,2021-12-15,FI,False Island,False Island,-64.52410,-62.88500,,,-64.524136,-62.88596,A21,Antarctica21,,-999,-999,0,1,208039_20211215_1003.rsk,0,N,,,0,,N,,
FP_FB_20211215_1,2021 2022,5,2021,12,15,15/Dec/21,15:15,18:15,2021-12-15,FB,Fournier Bay,Fournier Bay,-64.53300,-63.15000,,,-64.524136,-62.88596,A21,Antarctica21,,-999,-999,0,1,208039_20211215_1501.rsk,1,N,,,1,ManifestSample_051,N,,
FP_BB_20211216_1,2021 2022,5,2021,12,16,16/Dec/21,11:30,14:30,2021-12-16,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,"-63º31,07'","-54º52,19'",-63.518611,-54.871944,HU,Hurtigruten Expeditions,,7.5,10.16,1,2,"208040_20211216_1133.rsk,208040_20211216_1134.rsk",1,N,,,0,ManifestSample_130,N,,
FP_NH_20211217_1,2021 2022,5,2021,12,17,17/Dec/21,16:24,19:24,2021-12-17,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,"-64º48,3'","-62º39,1'",-64.804722,-62.652222,HU,Hurtigruten Expeditions,,8.3,11.24,1,1,208040_20211217_1628.rsk,1,N,,,0,ManifestSample_131,N,,
